order_id,farmer_id,crop,review_text,star_rating,predicted_sentiment_proba
ORD-001302,FARM-0053,Onion,"Overpriced for the quality of Onion received, wouldn't order again.",2,0.23221460772009603
ORD-003055,FARM-0128,Brinjal,"Best Brinjal I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000248,FARM-0133,Potato,"Quality was inconsistent, some of the Potato was already going bad.",1,0.01654784616876438
ORD-001397,FARM-0007,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-004028,FARM-0007,Methi,"Not fresh at all, the Methi looked days old when it arrived.",2,0.14524165358573432
ORD-000447,FARM-0105,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,5,0.2710501505934448
ORD-001425,FARM-0126,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004686,FARM-0107,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001199,FARM-0086,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",1,0.14524165358573432
ORD-001421,FARM-0134,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004557,FARM-0050,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-003764,FARM-0017,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-003916,FARM-0005,Elephant Yam (Suran),Packaging was poor and the Elephant Yam was damaged in transit.,1,0.07701662428970582
ORD-004473,FARM-0052,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-004664,FARM-0019,Brinjal,Decent quality Brinjal for the price.,3,0.2409231479129211
ORD-004727,FARM-0142,Peas,"The Peas was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-004113,FARM-0024,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-003509,FARM-0074,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-002885,FARM-0028,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-001535,FARM-0002,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-000414,FARM-0067,Tomato,Decent quality Tomato for the price.,3,0.2409231479129211
ORD-004585,FARM-0141,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-001720,FARM-0107,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-000654,FARM-0117,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-003560,FARM-0138,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-001002,FARM-0093,Tomato,"The Tomato arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-004454,FARM-0069,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003372,FARM-0009,Onion,"The Onion was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-003973,FARM-0095,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",5,0.7951971498459846
ORD-005912,FARM-0123,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-001487,FARM-0123,Peas,"Excellent produce, the Peas lasted much longer than store-bought.",5,0.8794160708567669
ORD-000589,FARM-0068,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002086,FARM-0104,Potato,Really impressed with this farmer's Potato - consistent quality every time.,5,0.24886314989667283
ORD-003608,FARM-0123,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-004516,FARM-0087,Elephant Yam (Suran),"Not fresh at all, the Elephant Yam looked days old when it arrived.",1,0.14524165358573432
ORD-001600,FARM-0107,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-005289,FARM-0142,Bhindi (Ladies finger),"Not fresh at all, the Bhindi looked days old when it arrived.",2,0.14524165358573432
ORD-002836,FARM-0142,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002357,FARM-0006,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-000994,FARM-0018,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-002197,FARM-0104,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",5,0.6635433067007938
ORD-001879,FARM-0029,Bhindi (Ladies finger),"Best Bhindi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-004564,FARM-0093,Brinjal,"Not fresh at all, the Brinjal looked days old when it arrived.",2,0.14524165358573432
ORD-001371,FARM-0062,Elephant Yam (Suran),"Excellent produce, the Elephant Yam lasted much longer than store-bought.",4,0.8794160708567669
ORD-001873,FARM-0137,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000208,FARM-0126,Potato,Decent quality Potato for the price.,3,0.2329176845440632
ORD-004812,FARM-0119,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-004240,FARM-0008,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-000425,FARM-0142,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-005786,FARM-0005,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-001406,FARM-0077,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005648,FARM-0015,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001108,FARM-0080,Bhindi (Ladies finger),"Quality was inconsistent, some of the Bhindi was already going bad.",2,0.004311618485552403
ORD-005272,FARM-0107,Potato,Really impressed with this farmer's Potato - consistent quality every time.,5,0.24886314989667283
ORD-000110,FARM-0016,Methi,Packaging was poor and the Methi was damaged in transit.,1,0.07701662428970582
ORD-003074,FARM-0017,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005825,FARM-0017,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-002263,FARM-0011,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",5,0.6635433067007938
ORD-002548,FARM-0074,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002034,FARM-0001,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-001172,FARM-0083,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003768,FARM-0016,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-002445,FARM-0097,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-003182,FARM-0008,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002945,FARM-0005,Onion,Decent quality Onion for the price.,3,0.2409231479129211
ORD-004591,FARM-0017,Bhindi (Ladies finger),"Not fresh at all, the Bhindi looked days old when it arrived.",1,0.14524165358573432
ORD-004589,FARM-0116,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003611,FARM-0107,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",4,0.6635433067007938
ORD-003937,FARM-0146,Peas,"Great quality Peas, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-002146,FARM-0088,Elephant Yam (Suran),"Best Elephant Yam I've bought locally, well worth the price.",5,0.7228578531920824
ORD-005751,FARM-0119,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001468,FARM-0037,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-000437,FARM-0042,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",5,0.5720862674626566
ORD-005787,FARM-0037,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-001057,FARM-0019,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-002795,FARM-0007,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-000107,FARM-0023,Tomato,"Overpriced for the quality of Tomato received, wouldn't order again.",1,0.23221460772009603
ORD-003552,FARM-0001,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-000029,FARM-0080,Bhindi (Ladies finger),"Not fresh at all, the Bhindi looked days old when it arrived.",1,0.14524165358573432
ORD-002232,FARM-0007,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-000889,FARM-0104,Potato,Really impressed with this farmer's Potato - consistent quality every time.,4,0.24886314989667283
ORD-003065,FARM-0121,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-001630,FARM-0127,Tomato,"Average Tomato, arrived on time.",3,0.26011165671536535
ORD-000751,FARM-0024,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002358,FARM-0127,Tomato,"The Tomato arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-000584,FARM-0019,Potato,Decent quality Potato for the price.,3,0.2329176845440632
ORD-001934,FARM-0107,Tomato,Packaging was poor and the Tomato was damaged in transit.,1,0.07701662428970582
ORD-004982,FARM-0060,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,4,0.2710501505934448
ORD-002350,FARM-0127,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-005605,FARM-0052,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-005214,FARM-0019,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-003846,FARM-0064,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-005118,FARM-0135,Onion,Packaging was poor and the Onion was damaged in transit.,2,0.07701662428970582
ORD-005948,FARM-0149,Elephant Yam (Suran),"Excellent produce, the Elephant Yam lasted much longer than store-bought.",4,0.8794160708567669
ORD-002317,FARM-0121,Bhindi (Ladies finger),"The Bhindi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001344,FARM-0017,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-003441,FARM-0008,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",5,0.8794160708567669
ORD-004635,FARM-0144,Brinjal,"Best Brinjal I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005870,FARM-0138,Methi,"Average Methi, arrived on time.",3,0.26011165671536535
ORD-000969,FARM-0015,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-000179,FARM-0006,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002794,FARM-0105,Onion,"Best Onion I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001507,FARM-0008,Brinjal,"Overpriced for the quality of Brinjal received, wouldn't order again.",1,0.23221460772009603
ORD-004046,FARM-0010,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002138,FARM-0052,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-005828,FARM-0033,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003487,FARM-0005,Onion,"Quality was inconsistent, some of the Onion was already going bad.",2,0.004311618485552403
ORD-004536,FARM-0138,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005286,FARM-0110,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-005495,FARM-0135,Potato,"The Potato arrived bruised and past its best, disappointed with this order.",1,0.05586740167554912
ORD-001867,FARM-0028,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000090,FARM-0037,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-002815,FARM-0132,Methi,"Not fresh at all, the Methi looked days old when it arrived.",1,0.14524165358573432
ORD-003409,FARM-0016,Brinjal,"Average Brinjal, arrived on time.",3,0.26011165671536535
ORD-002405,FARM-0006,Potato,"Not fresh at all, the Potato looked days old when it arrived.",1,0.14577451529314275
ORD-002471,FARM-0001,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-000624,FARM-0116,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000069,FARM-0074,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003624,FARM-0109,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001505,FARM-0034,Onion,Really impressed with this farmer's Onion - consistent quality every time.,4,0.2710501505934448
ORD-003491,FARM-0064,Tomato,"Best Tomato I've bought locally, well worth the price.",4,0.7228578531920824
ORD-005137,FARM-0110,Tomato,Packaging was poor and the Tomato was damaged in transit.,2,0.07701662428970582
ORD-004669,FARM-0019,Potato,"Great quality Potato, arrived quickly and tasted like it was picked yesterday.",5,0.5720862674626566
ORD-000764,FARM-0114,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000293,FARM-0025,Tomato,"Not fresh at all, the Tomato looked days old when it arrived.",2,0.14524165358573432
